x,y
-105.02097252244191,19.75402733859723
-105.32097252122425,20.21236067009031
-105.52930585371199,20.070694003992447
-105.3626391877218,20.129027337091568
-104.77930585675614,19.804027338396477
-104.84597252315221,19.61236067249937
-104.92097252284779,20.32069400298867
-105.13763918863505,19.587360672599747
-105.16263918853357,19.787360671796726
-105.3543058544223,20.154027336991188
-105.2709725214272,19.837360671595974
-104.67930585716202,19.362360673503147
-104.5709725242684,19.479027339701386
-104.84597252315221,20.17902733689081
-104.37930585837967,19.554027339400253
-105.22097252163015,20.29569400308905
-105.2626391881277,20.129027337091568
-104.64597252396398,19.81236067169635
-104.62097252406545,19.579027339299873
-104.42930585817673,19.12902734110667
-105.17097252183308,20.087360670592197
-105.22930585492965,19.662360672298615
-104.91263918954829,20.25402733658968
-105.1793058551326,19.77069400519698
-104.43763919147624,19.279027340504406
-104.23763919228801,19.587360672599747
-104.63763919066447,19.579027339299873
-104.37930585837967,19.37069400680302
-105.104305855437,19.587360672599747
-104.4959725245728,19.620694005799244
-105.08763918883798,20.029027337493076
-104.80430585665466,20.03736067079295
-104.64597252396398,19.620694005799244
-105.05430585563995,19.89569400469509
-104.27930585878556,19.10402734120705
-104.24597252558752,19.012360674908432
-105.31263918792474,19.804027338396477
-104.20430585908997,19.054027341407803
-104.99597252254338,19.904027337994965
-105.50430585381346,20.07902733729232
-104.5876391908674,19.37069400680302
-104.50430585787231,19.95402733779421
-104.79597252335515,19.662360672298615
-105.3543058544223,20.004027337593456
-105.3543058544223,19.837360671595974
-104.42930585817673,19.14569400770642
-105.08763918883798,19.620694005799244
-104.44597252477575,19.320694007003777
-104.54597252436986,19.85402733819572
-104.7459725235581,19.337360673603524
-104.47097252467428,19.604027339199497
-105.16263918853357,19.604027339199497
-104.72930585695907,19.695694005498112
-104.88763918964976,20.07902733729232
-104.89597252294926,19.562360672700127
-105.4459725207169,20.204027336790432
-104.47097252467428,19.454027339801762
-104.97930585594436,19.404027340002518
-105.11263918873651,19.987360670993706
-105.1793058551326,19.629027339099117
-104.0626391929983,19.42902733990214
-104.86263918975123,20.29569400308905
-104.7543058568576,19.587360672599747
-104.33763919188212,19.745694005297356
-105.2793058547267,20.17902733689081
-105.03763918904093,19.387360673402767
-104.11263919279537,19.054027341407803
-105.3543058544223,19.99569400429358
-104.94597252274632,20.304027336388923
-104.19597252579047,18.987360675008812
-104.62930585736495,19.75402733859723
-105.02930585574141,20.070694003992447
-105.104305855437,19.554027339400253
-104.47097252467428,19.779027338496853
-104.47930585797378,19.41236067330239
-105.05430585563995,19.7956940050966
-104.87930585635024,20.045694004092827
-104.59597252416692,19.85402733819572
-104.77097252345662,19.495694006301132
-104.93763918944681,19.837360671595974
-104.43763919147624,19.212360674105412
-105.32930585452377,19.887360671395218
-104.51263919117183,19.595694005899624
-105.28763918802622,19.93736067119446
-104.92097252284779,19.670694005598488
-104.5793058575679,19.762360671897106
-104.85430585645172,19.470694006401512
-104.27930585878556,19.470694006401512
-104.26263919218654,19.18736067420579
-104.28763919208507,19.162360674306168
-104.63763919066447,19.195694007505665
-104.27930585878556,19.154027341006294
-104.95430585604583,19.470694006401512
-104.5793058575679,19.904027337994965
-104.6709725238625,19.512360672900883
-104.99597252254338,20.345694002888294
-104.38763919167918,19.3456940069034
-104.5709725242684,19.270694007204533
-104.27097252548604,19.095694007907174
-104.80430585665466,20.09569400389207
-104.87097252305074,19.404027340002518
-104.04597252639928,19.179027340905915
-104.09597252619635,19.437360673202015
-104.76263919015712,20.129027337091568
-105.40430585421934,19.870694004795467
-105.1793058551326,20.154027336991188
-104.4043058582782,19.212360674105412
-104.35430585848114,19.545694006100376
-104.20430585908997,19.44569400650189
-105.13763918863505,20.045694004092827
-104.09597252619635,19.212360674105412
-105.29597252132572,20.220694003390182
-104.76263919015712,19.3456940069034
-104.12930585939438,19.14569400770642
-105.33763918782327,20.020694004193203
-104.50430585787231,19.395694006702644
-104.27097252548604,19.75402733859723
-104.45430585807526,19.745694005297356
-105.0959725221375,20.187360670190685
-104.11263919279537,19.095694007907174
-104.04597252639928,19.295694007104153
-104.24597252558752,19.48736067300126
-105.0959725221375,19.52902733950063
-105.12097252203603,19.68736067219824
-105.12930585533553,19.7956940050966
-105.03763918904093,20.09569400389207
-104.45430585807526,19.804027338396477
-105.24597252152867,20.21236067009031
-104.47930585797378,19.462360673101635
-104.84597252315221,19.395694006702644
-104.662639190563,19.779027338496853
-104.30430585868409,19.24569400730491
-105.21263918833063,20.270694003189426
-104.37097252508016,19.820694004996223
-105.02930585574141,19.870694004795467
-104.73763919025859,19.437360673202015
-104.37097252508016,19.545694006100376
-104.60430585746643,19.3456940069034
-105.42097252081837,20.13736067039144
-104.4043058582782,19.14569400770642
-104.92097252284779,19.595694005899624
-104.94597252274632,19.704027338797985
-104.12930585939438,19.454027339801762
-104.27930585878556,19.04569400810793
-104.28763919208507,19.75402733859723
-104.72097252365957,20.17069400359094
-104.54597252436986,19.320694007003777
-104.56263919096888,20.03736067079295
-105.02930585574141,20.112360670491817
-104.93763918944681,19.32902734030365
-104.69597252376104,19.179027340905915
-104.62930585736495,19.77069400519698
-105.3543058544223,19.920694004594715
-104.6543058572635,19.26236067390466
-105.45430585401641,20.145694003691315
-104.81263918995417,20.17902733689081
-105.34597252112279,20.220694003390182
-104.90430585624878,20.16236067029106
-104.52097252447133,19.295694007104153
-104.88763918964976,19.787360671796726
-105.03763918904093,19.662360672298615
-104.2293058589885,19.279027340504406
-105.42930585411789,20.23736066998993
-104.37097252508016,19.304027340404026
-104.60430585746643,19.537360672800503
-105.45430585401641,20.187360670190685
-104.93763918944681,20.345694002888294
-104.63763919066447,19.587360672599747
-105.00430585584289,19.495694006301132
-104.4043058582782,19.61236067249937
-105.07097252223896,19.820694004996223
-105.22097252163015,20.312360669688797
-105.16263918853357,20.2790273364893
-104.62930585736495,19.37069400680302
-104.7543058568576,19.387360673402767
-105.02930585574141,19.862360671495594
-104.86263918975123,19.512360672900883
-104.89597252294926,20.12069400379169
-104.2293058589885,19.3456940069034
-104.99597252254338,20.145694003691315
-104.72097252365957,19.24569400730491
-105.3543058544223,20.19569400349056
-105.06263918893946,20.020694004193203
-104.70430585706055,20.070694003992447
-104.56263919096888,19.28736067380428
-104.63763919066447,19.337360673603524
-105.30430585462524,19.779027338496853
-104.62097252406545,19.37069400680302
-104.53763919107035,19.820694004996223
-104.54597252436986,19.295694007104153
-104.41263919157771,19.320694007003777
-104.89597252294926,19.44569400650189
-105.02930585574141,19.837360671595974
-104.7543058568576,19.820694004996223
-104.73763919025859,19.837360671595974
-104.51263919117183,19.704027338797985
-104.36263919178066,19.762360671897106
-104.54597252436986,19.645694005698868
-104.41263919157771,19.48736067300126
-105.42097252081837,20.145694003691315
-105.28763918802622,20.245694003289803
-104.12097252609487,19.42902733990214
-104.47930585797378,19.662360672298615
-105.00430585584289,19.395694006702644
-105.2626391881277,19.862360671495594
-104.52097252447133,19.89569400469509
-105.00430585584289,20.345694002888294
-104.86263918975123,20.104027337191944
-104.69597252376104,19.912360671294838
-104.32097252528311,19.420694006602265
-104.92930585614731,19.762360671897106
-104.36263919178066,19.662360672298615
-104.87097252305074,19.779027338496853
-104.32930585858261,19.44569400650189
-104.47930585797378,19.137360674406544
-104.82930585655319,20.187360670190685
-105.4459725207169,20.03736067079295
-104.0543058596988,19.26236067390466
-104.6543058572635,20.145694003691315
-104.62097252406545,19.870694004795467
-104.52930585777085,19.44569400650189
-104.12097252609487,19.395694006702644
-104.25430585888702,19.537360672800503
-105.12097252203603,19.904027337994965
-105.37097252102132,20.187360670190685
-104.76263919015712,19.68736067219824
-105.39597252091984,20.229027336690056
-105.3626391877218,20.004027337593456
-104.45430585807526,19.545694006100376
-104.8376391898527,20.070694003992447
-105.43763918741739,20.229027336690056
-105.05430585563995,20.21236067009031
-104.5793058575679,19.85402733819572
-105.1959725217316,19.629027339099117
-104.1376391926939,19.48736067300126
-104.22097252568899,19.454027339801762
-104.42930585817673,19.32902734030365
-105.07930585553848,20.287360669789173
-104.69597252376104,20.154027336991188
-104.30430585868409,19.3456940069034
-105.22930585492965,19.779027338496853
-105.31263918792474,20.19569400349056
-105.33763918782327,20.0540273373927
-104.67930585716202,19.662360672298615
-104.8376391898527,20.29569400308905
-104.81263918995417,20.19569400349056
-104.68763919046152,19.604027339199497
-104.76263919015712,19.85402733819572
-104.38763919167918,19.12902734110667
-104.82097252325369,19.670694005598488
-104.50430585787231,19.65402733899874
-104.27097252548604,19.112360674506924
-105.11263918873651,20.004027337593456
-104.77930585675614,19.637360672398994
-104.88763918964976,20.029027337493076
-105.22930585492965,20.12069400379169
-105.49597252051396,20.16236067029106
-104.81263918995417,19.737360671997482
-104.6709725238625,19.962360671094086
-105.21263918833063,20.09569400389207
-104.42097252487721,19.512360672900883
-105.07097252223896,20.087360670592197
-104.32097252528311,19.604027339199497
-104.93763918944681,19.81236067169635
-104.91263918954829,19.920694004594715
-104.41263919157771,19.61236067249937
-104.77930585675614,19.762360671897106
-104.68763919046152,19.829027338296097
-104.81263918995417,20.129027337091568
-105.34597252112279,19.77069400519698
-104.4043058582782,19.52902733950063
-104.84597252315221,19.704027338797985
-104.6543058572635,19.504027339601006
-104.4876391912733,19.570694006
-104.12930585939438,19.362360673503147
-105.17097252183308,19.987360670993706
-104.68763919046152,19.24569400730491
-104.92097252284779,19.570694006
-104.5793058575679,19.470694006401512
-104.4043058582782,19.32902734030365
-105.25430585482817,20.270694003189426
-104.70430585706055,19.562360672700127
-104.27097252548604,19.229027340705162
-104.26263919218654,19.279027340504406
-104.79597252335515,19.920694004594715
-104.662639190563,20.004027337593456
-105.22097252163015,19.670694005598488
-104.18763919249095,19.304027340404026
-104.8376391898527,19.620694005799244
-104.67930585716202,19.454027339801762
-104.92930585614731,20.245694003289803
-104.76263919015712,20.03736067079295
-104.27097252548604,19.387360673402767
-104.97930585594436,19.762360671897106
-105.11263918873651,19.887360671395218
-105.11263918873651,20.09569400389207
-104.71263919036005,20.070694003992447
-105.38763918762034,19.920694004594715
-105.14597252193455,19.762360671897106
-104.72930585695907,19.295694007104153
-104.27930585878556,19.37069400680302
-104.2293058589885,19.587360672599747
